Date,State,Fire Name,Latitude,Longitude,Fire Cause
10/05/16,Idaho,Mission,46.3522,-116.7186,Human/Fire Use /Trash Burning 
10/05/16,South Dakota,Arrow Head,44.0661,-99.4781,Human/Juveniles /Ignition Devices 
10/05/16,North Dakota,1 Mile Bay,46.08317,-100.62939,Human/Incendiary /Other/ unknown 
10/05/16,South Dakota,Dam Road 2,43.23622,-100.85328,Human/Incendiary /Other/ unknown 
10/06/16,California,AUBURN 2,38.68604,-120.97525,Human/Miscellaneous /Other/ unknown 
10/06/16,Arizona,Bed Bug,35.81264,-110.50042,Human/Incendiary /Trash Burning 
10/06/16,Oregon,Conner Creek,44.52486,-117.18432,Human
10/07/16,Washington,St Michaels,48.36613,-119.4439,Human/Equipment /Power Line 
10/07/16,New Mexico,Calle Bustos,36.02758,-106.06547,Human/Incendiary /Trash Burning 
10/07/16,Arizona,West Rainbow,33.865,-109.9633,Human/Incendiary /Other/ unknown 
10/07/16,North Dakota,3rd STREET,47.9839,-102.4869,Human/Incendiary /Slash Burning 
10/07/16,Oregon,Rock Springs,42.0103,-120.9617,Human/Campfire /Cooking/warming 
10/07/16,New Mexico,One Thirty One,34.98022,-107.12247,Human/Equipment /Other/ unknown 
10/07/16,South Dakota,HOME COMING,44.94598,-100.83092,Human/Equipment /Exhaust 
10/08/16,South Dakota,OLD PO,43.28936,-102.46856,Human/Equipment /Vehicle 
10/08/16,Oregon,Eagles Rest,43.832695,-122.745203,Human/Campfire /Cooking/warming 
10/08/16,California,30th Street,34.97,-118.188,
10/08/16,Arizona,Joshua,34.2853,-113.1067,
10/08/16,South Dakota,428,43.23106,-102.3186,Human/Juveniles /Ignition Devices 
10/08/16,Mississippi,Red Water,32.8397,-89.6703,Human/Incendiary /Other/ unknown 
10/08/16,North Dakota,WIPEOUT,47.99,-102.7356,Human/Equipment /Other/ known 
10/08/16,Arizona,Garden,36.07758,-112.12081,Natural /Lightning 
10/08/16,Oklahoma,Nazarene,36.63,-97.0786,Human/Incendiary /Other/ unknown 
10/08/16,California,Mile Post 14.0,41.0836,-123.6961,Human/Incendiary /Recurrent 
10/09/16,Arizona,BLACK RIVER,33.5769,-109.9922,Natural /Lightning 
10/09/16,Oklahoma,Goat Ranch,34.0052,-94.6068,Undetermined
10/09/16,Oklahoma,NE160307A,36.0939,-94.8258,Human/Fire Use /Trash Burning 
10/09/16,Alabama,MP 332,34.8764,-87.8956,Human/Equipment /Vehicle 
10/09/16,Oregon,Oatman Two,43.172414,-121.123583,Human/Campfire /Cooking/warming 
10/09/16,California,Lukens,37.8464,-119.6319,Human/Incendiary /Trash Burning 
10/09/16,South Dakota,DAM,43.00156,-102.57275,Human/Equipment /Vehicle 
10/09/16,Idaho,Martin,43.4797,-114.2097,Human/Miscellaneous /Other/ known 
10/09/16,Oregon,BEAR RIDGE,43.2732,-123.5479,Human/Campfire /Other/ unknown 
10/10/16,South Dakota,SALVAGE,43.21356,-102.80181,Human/Equipment /Vehicle 
10/10/16,North Dakota,COTTON,48.835,-99.8364,Human/Miscellaneous /Burning Building 
10/10/16,Puerto Rico,Devil Port # 4,18.138611,-65.329444,Human/Accidental/Military
10/10/16,Alabama,Combine,34.8256,-87.9664,Human/Equipment /Vehicle 
10/10/16,Minnesota,RL 416,48.0925,-95.025,Human/Juveniles /Ignition Devices 
10/10/16,Oregon,Spencer Creek Stump,42.230256,-123.398704,Human/Campfire /Cooking/warming 
10/10/16,Arizona,Marco,33.7697,-109.9908,Natural /Lightning 
10/10/16,California,Supply Creek 7,41.0517,-123.6853,Human/Incendiary /Field Burning 
10/10/16,Minnesota,RL 414,47.8717,-94.988,Human/Incendiary /Other/ unknown 
10/10/16,North Carolina,Plott Balsam,35.4811,-83.1014,Human/Incendiary /Other/ known 
10/10/16,South Dakota,Old Mission Dump,43.3319,-100.65,Human/Incendiary /Other/ unknown 
10/10/16,Louisiana,Lorelei,30.327274,-90.001112,Human/Arson/Unknown
10/10/16,North Carolina,Beacon Heights,36.08197,-81.83008,Human/Campfire /Cooking/warming 
10/10/16,Oregon,Blue Mtn,42.367,-117.8377,Human
10/11/16,South Dakota,SPARK,43.08,-102.57214,Human/Miscellaneous /Burning Building 
10/11/16,Minnesota,RL 417,47.8708,-95.0172,Human/Incendiary /Other/ unknown 
10/11/16,Colorado,PUCKETT,39.9947,-108.0244,
10/11/16,Arizona,Booth,34.0969,-114.3092,Human/Fire Use /Field Burning 
10/11/16,Arizona,Edge,35.80617,-110.39236,Human/Incendiary /Trash Burning 
10/11/16,North Dakota,HANDYMAN,47.9489,-101.9189,Human/Equipment /Other/ known 
10/11/16,North Carolina,Loop,35.5764,-83.2606,Human/Incendiary /Other/ unknown 
10/11/16,Washington,Hwy 24 MP 48.9,46.69255,-119.68321,Human/Other
10/11/16,Washington,HWY 24 MP 56.5 A,46.73809,-119.54814,Human/Other
10/11/16,Washington,HWY 24 MP 56.5 B,46.73809,-119.54633,Human/Other
10/11/16,Colorado,Twin Wash,40.2786,-108.9736,
10/11/16,Oklahoma,Buckley,35.18844,-95.93764,Human/Fire Use /Trash Burning 
10/11/16,Colorado,Red Rock Canyon 2,39.2861,-108.4344,
10/11/16,California,Trona,35.4017,-117.5886,Human/Miscellaneous /Other/ known 
10/11/16,Oregon,Little Applegate,42.157461,-122.911186,Human/Equipment /Other/ unknown 
10/12/16,Arizona,First Mesa 1,35.8372,-110.3922,Human/Incendiary /Trash Burning 
10/12/16,Oregon,Cheney Creek 3,42.35087,-123.46873,Human/Incendiary /Slash Burning 
10/12/16,Arizona,Bridge,34.1558,-112.1367,Human/Miscellaneous /Other/ unknown 
10/12/16,Washington,SW Turnbull,47.393059,-117.61282,Human/Other
10/12/16,South Dakota,Lunch,43.32397,-100.86278,Human/Incendiary /Other/ unknown 
10/12/16,Nevada,MILE MARKER 106,36.7653,-114.3372,Human/Equipment /Vehicle 
10/13/16,California,Shoemaker 17,41.0297,-123.6664,Human/Incendiary /Recurrent 
10/13/16,North Dakota,TWINE,48.8469,-100.0039,Human/Incendiary /Other/ unknown 
10/13/16,California,Indian,37.7914,-119.5417,Human/Campfire /Other/ unknown 
10/13/16,Arizona,Sweater 3,33.6242,-109.8136,Natural /Lightning 
10/13/16,Oklahoma,Dodge,35.1053,-98.2414,Human/Equipment /Vehicle 
10/13/16,Georgia,Viniard Alexander,34.9033,-85.26,Natural /Other/ unknown 
10/14/16,Idaho,WHISKEY,43.18635,-116.77916,Human/Equipment /Vehicle 
10/14/16,Nevada,RED SPRINGS,36.14569,-115.41975,Human/Campfire /Cooking/warming 
10/14/16,Puerto Rico,Devil Port # 6 ,18.138889,-65.327778,Human/Accidental/Military
10/14/16,South Dakota,WOLF,43.34208,-102.20681,Human/Fire Use /Trash Burning 
10/14/16,Nevada,Devils Gate,39.5719,-116.053,Human/Equipment /Other/ unknown 
10/14/16,Oregon,662,44.2469,-121.1175,Human/Juveniles /Other/ unknown 
10/14/16,North Dakota,South Park,46.09,-100.6661,Human/Incendiary /Other/ unknown 
10/14/16,Minnesota,RL 422,48.0142,-94.8225,Human/Juveniles /Ignition Devices 
10/14/16,Oregon,Beulah Road,43.77644,-118.12297,Human
10/15/16,South Dakota,Almost,44.0775,-99.3794,Human/Miscellaneous /Burning Building 
10/15/16,South Dakota,RUNS FLAT,43.06008,-102.54047,Human/Juveniles /Ignition Devices 
10/15/16,South Dakota,Crawler,44.2081,-99.7883,Human/Juveniles /Ignition Devices 
10/15/16,Massachusetts,Warner Mountain,42.16541,-73.305,Human
10/15/16,South Dakota,AGAIN,43.26786,-101.8535,Human/Fire Use /Land Clearing 
10/15/16,Minnesota,RL 420,48.0303,-94.9164,Human/Juveniles /Ignition Devices 
10/15/16,North Dakota,Loop,46.1408,-100.6539,Human/Incendiary /Other/ unknown 
10/15/16,South Dakota,Shepherd Flats,45.6061,-101.0589,Human/Miscellaneous /Other/ unknown 
10/15/16,Arizona,THORN,33.3139,-110.4503,Human/Incendiary /Grudge Fire 
10/15/16,Minnesota,RL 421,47.8683,-94.9911,Human/Miscellaneous /Other/ unknown 
10/15/16,North Carolina,Johnson Bradley 1,35.4708,-83.2692,Human/Miscellaneous /Other/ unknown 
10/15/16,Oklahoma,Quanah Creek,34.7198,-98.6415,Human/Other
10/15/16,South Dakota,Baby,44.2083,-99.7872,Human/Juveniles /Ignition Devices 
10/15/16,South Dakota,Crossing,45.8667,-100.4742,Natural /Other/ unknown 
10/16/16,Louisiana,Regular Fire,30.07861,-89.92583,Human/Arson/Unknown
10/16/16,North Dakota,Sullys Hill Native Prairie ,47.9643,-98.997,Human/Arson/Unknown
10/16/16,North Dakota,LONE RANGER,47.965,-98.999,Human/Incendiary /Recurrent 
10/16/16,Puerto Rico,Devil Port  # 5,18.138611,-65.328889,Human/Accidental/Military
10/16/16,Maine,AT Fire,45.7136,-69.01139,Human/Campfire /Cooking/warming 
10/16/16,Arizona,Choulic 2,31.686684,-111.641492,Human/Campfire /Other/ unknown 
10/16/16,Colorado,Leach Creek,39.1992,-108.5039,Human/Miscellaneous /Other/ known 
10/16/16,New Mexico,Avalon,32.5072,-104.2489,Human/Miscellaneous /Other/ unknown 
10/16/16,California,Dillon,33.70647,-116.18367,Human/Campfire /Other/ unknown 
10/16/16,South Dakota,Couch,44.0789,-99.4414,Human/Juveniles /Ignition Devices 
10/16/16,Montana,CHEVY,45.5597,-107.3525,Human/Equipment /Other/ known 
10/17/16,Alabama,MP 314,34.6856,-88.0653,Human/Incendiary /Other/ unknown 
10/17/16,Alabama,Canyon Park,34.3572,-85.6817,Human/Incendiary /Other/ unknown 
10/17/16,Montana,Rogers,45.6194,-106.2881,Human/Miscellaneous /Other/ unknown 
10/17/16,Puerto Rico,Devil Port # 7,18.1375,-65.334444,Human/Accidental/Military
10/17/16,North Carolina,Poplar,35.4333,-83.3733,Human/Miscellaneous /Other/ unknown 
10/17/16,New Mexico,Aspen,33.15842,-105.79828,Human/Equipment /Other/ known 
10/17/16,North Dakota,DALE,47.9747,-102.3711,Human/Fire Use /Trash Burning 
10/17/16,South Dakota,Five,44.0508,-99.4194,Human/Incendiary /Fireworks/ Adult 
10/17/16,Oklahoma,Bromide Fire,34.3989,-96.5205,Human/Equipment /Other/ known 
10/17/16,New Mexico,MM168,34.340428,-106.877713,Human/Accidental/Recreation
10/17/16,North Dakota,HUSKY,47.9761,-98.7918,Human/Incendiary /Recurrent 
10/18/16,Arizona,TUESDAY,33.3436,-110.45,Human/Incendiary /Grudge Fire 
10/18/16,California,Foster,37.29223,-120.72415,Human/Other
10/18/16,Alaska,Nabesna River,62.3825,-142.8142,Human/Miscellaneous /Other/ unknown 
10/18/16,Nevada,MM 84,40.1844,-117.0997,Human/Equipment /Other/ unknown 
10/18/16,Montana,PEPION,48.5542,-113.0042,Human/Miscellaneous /Burning Building 
10/19/16,North Dakota,Stone Camp,46.4161,-100.6156,Human/Campfire /Other/ unknown 
10/19/16,Tennessee,Foothills Bridge 7,35.7117,-83.7072,Human/Equipment /Other/ known 
10/19/16,Oklahoma,Archie Pile,36.5511,-96.6481,Human/Fire Use /Other/ unknown 
10/19/16,Arizona,Autumn,35.8272,-110.3847,Human/Incendiary /Trash Burning 
10/19/16,Oregon,Chocolate Falls,42.0244,-122.6108,Human/Campfire /Cooking/warming 
10/19/16,South Dakota,4 BUCKS,43.20653,-102.62147,Natural /Lightning 
10/19/16,North Carolina,Wagon,35.4997,-83.2983,Human/Fire Use /Land Clearing 
10/19/16,North Carolina,Campsite 38,35.7022,-83.1225,Human/Campfire /Cooking/warming 
10/19/16,Nevada,Sawmill,39.1661,-114.8292,Human
10/19/16,North Dakota,ROCK,47.9197,-99.1196,Human/Incendiary /Recurrent 
10/20/16,North Dakota,HACHET,47.9772,-98.8148,Human/Incendiary /Recurrent 
10/20/16,Arizona,RODEO,33.1197,-110.1036,Human/Incendiary /Other/ unknown 
10/20/16,North Carolina,Washington,35.4636,-83.2408,Human/Incendiary /Other/ unknown 
10/20/16,South Dakota,HALF AND HALF,43.27725,-102.41594,Natural /Lightning 
10/20/16,Minnesota,RL 423,47.8647,-94.9722,Human/Juveniles /Ignition Devices 
10/20/16,North Carolina,Bowman,35.4519,-83.2797,Human/Fire Use /Land Clearing 
10/20/16,North Dakota,HIDE AND SEEK,47.9836,-98.926,Human/Incendiary /Recurrent 
10/20/16,South Dakota,No Power,45.63897,-100.50019,Human/Incendiary /Trash Burning 
10/21/16,Oklahoma,Fields 2.0,36.4392,-96.53,Human/Fire Use /Field Burning 
10/21/16,North Dakota,JBIRD,47.9128,-98.8473,Human/Incendiary /Recurrent 
10/21/16,South Dakota,STIFFS,43.0008,-102.555,Human/Juveniles /Ignition Devices 
10/21/16,California,Vehicle,33.56478,-116.14725,Human/Equipment /Vehicle 
10/21/16,South Dakota,Taurus,43.14217,-100.94269,Human/Equipment /Vehicle 
10/21/16,South Dakota,3-Ditch,45.6031,-101.0592,Human/Incendiary /Other/ unknown 
10/22/16,Alabama,Martha's,34.3886,-85.6186,Human/Campfire /Other/ unknown 
10/22/16,Arizona,Route 18,35.7225,-113.1153,Human/Smoking /Smoking 
10/22/16,Oklahoma,Tar Pole,35.2814,-97.1769,Human/Miscellaneous /Other/ unknown 
10/22/16,North Dakota,SCRAP METAL,47.6892,-101.8308,Human/Equipment /Vehicle 
10/22/16,Minnesota,RL 424,47.8703,-94.9797,Human/Incendiary /Other/ unknown 
10/22/16,South Dakota,WALKERS,43.00014,-102.55522,Human/Fire Use /Trash Burning 
10/22/16,South Dakota,GATES,43.40636,-102.15881,Human/Fire Use /Land Clearing 
10/22/16,Minnesota,RL 426,47.8722,-95.353,Human/Miscellaneous /Other/ unknown 
10/22/16,South Dakota,DryWall,43.14456,-100.90303,Human/Incendiary /Other/ unknown 
10/23/16,Colorado,MAYER GULCH,39.5889,-106.7892,Human/Campfire /Cooking/warming 
10/23/16,North Carolina,Cody Lambert,35.4639,-83.3111,Human/Fire Use /Land Clearing 
10/23/16,North Carolina,Guy Bark,35.4594,-83.2389,Human/Fire Use /Land Clearing 
10/23/16,North Dakota,Swamp,46.09853,-100.65358,Human/Campfire /Other/ unknown 
10/23/16,Maryland,Green Spring Rd Fire,39.5397,-78.6122,Human/Incendiary /Trash Burning 
10/23/16,South Dakota,Chrysler,43.12389,-101.05994,Human/Equipment /Vehicle 
10/24/16,California,Wildcat,37.7303,-119.7444,Natural /Lightning 
10/24/16,Georgia,Picnic,34.9231,-85.2428,Natural /Other/ unknown 
10/24/16,Oregon,6094,43.5533,-119.14,Human/Campfire /Other/ unknown 
10/24/16,Oregon,MARTIN CR,42.8026,-123.487,Human/Incendiary /Slash Burning 
10/24/16,California,Ford,35.0889,-115.2642,Natural /Lightning 
10/24/16,Arizona,Spider,35.6681,-110.1042,Human/Fire Use /Burning Dump 
10/24/16,Arizona,Joshua Fire,36.983908,-113.930178,
10/24/16,Oklahoma,No Call,36.5561,-96.3458,Human/Equipment /Other/ known 
10/24/16,California,Solar,35.47353,-115.44156,
10/24/16,Utah,Twist,37.2183,-113.2614,Human/Equipment /Vehicle 
10/24/16,South Dakota,BLUE TOWER,43.19456,-102.73986,Human/Juveniles /Ignition Devices 
10/24/16,South Dakota,SMALLS,43.31742,-102.38025,Human/Juveniles /Ignition Devices 
10/24/16,Utah,Lost Spring,38.7836,-109.5172,Natural /Lightning 
10/24/16,South Dakota,THORNS,43.00072,-102.5553,Human/Juveniles /Ignition Devices 
10/24/16,South Dakota,ATL,43.18903,-102.7425,Human/Juveniles /Ignition Devices 
10/25/16,North Dakota,Emmett ,48.95540822,-98.83274586,Human/Other
10/25/16,South Dakota,ATLAS,43.02736,-102.56517,Human/Juveniles /Ignition Devices 
10/25/16,South Dakota,Bale,43.1494,-98.5289,Natural /Other/ unknown 
10/25/16,California,Aggregate #4,41.0475,-123.6728,Human/Incendiary /Recurrent 
10/25/16,Mississippi,Hwy 389,33.8228,-88.9853,Human/Equipment /Vehicle 
10/26/16,Arizona,Judia Canyon,32.7706,-109.4669,Human/Equipment /Vehicle 
10/26/16,Oklahoma,Bishop,34.5797,-98.5803,Human/Miscellaneous /Other/ unknown 
10/27/16,Louisiana,Missed Fire,30.312374,-89.973232,Undetermined
10/27/16,North Dakota,Swamp 2,46.0986,-100.65493,Human/Juveniles /Other/ unknown 
10/27/16,Utah,Lakeside,40.27448,-111.74169,Human/Miscellaneous /Fireworks/ Adult 
10/28/16,Puerto Rico,Puerto Diablo #8,18.143889,-65.326389,Human/Accidental/Military
10/28/16,South Dakota,Braun,45.376225,-98.56016,Human/Accidental/Recreation
10/28/16,Oklahoma,Bulldog,34.9219,-98.128,Human/Miscellaneous /Other/ unknown 
10/28/16,Mississippi,Shrimp,34.3317,-88.7314,Human/Incendiary /Other/ unknown 
10/28/16,Illinois,Ogden South 3,37.66542,-89.020992,Human/Other
10/28/16,Illinois,Ogden South 2,37.668312,-89.021161,Human/Other
10/28/16,Illinois,Ogden South,37.669722,-89.020833,Human/Other
10/28/16,Oklahoma,Westech,35.3908,-97.02,Human/Miscellaneous /Other/ unknown 
10/29/16,North Carolina,CDR rack line1,34.953381,-76.318421,Undetermined
10/29/16,California,Cholollo,36.0386,-118.6339,Natural /Lightning 
10/29/16,Washington,Escape Beaver,48.7747,-121.0655,Human/Campfire /Other/ unknown 
10/29/16,Arkansas,ARPCR-FY17-WF-Simpson Fire,33.82722,-94.19361,Human/Accidental/Recreation
10/29/16,Oregon,Lytle Blvd,43.93374,-117.1945,Human/Miscellaneous /Other/ known 
10/29/16,California,orcutt #2,41.0647,-123.6839,Human/Campfire /Cooking/warming 
10/30/16,Alabama,High Rock CF,34.4411,-85.5808,Human/Campfire /Cooking/warming 
10/30/16,Alabama,Road # 5 CF,34.4264,-85.5892,Human/Campfire /Cooking/warming 
10/30/16,Texas,WF PIER 2,29.685148,-94.079105,Undetermined
10/30/16,Florida,Homeless Camp,27.04777,-80.11779,Human/Other
10/30/16,Arizona,EAGLE,33.3555,-109.71622,Human/Campfire /Other/ known 
10/30/16,Oklahoma,Colbert,35.2197,-96.76,Human/Fire Use /Trash Burning 
10/30/16,Minnesota,RL 425,47.8672,-94.9411,Human/Incendiary /Other/ unknown 
10/31/16,Oregon,WINDY TWIG,43.0421,-123.0501,Human/Incendiary /Slash Burning 
10/31/16,Oregon,671,44.2425,-121.1164,Human/Juveniles /Other/ unknown 
10/31/16,Oklahoma,NE30310A,35.7164,-94.6389,Human/Incendiary /Other/ unknown 
10/31/16,Nebraska,SUNFLOWER,42.99203,-102.5831,Human/Equipment /Other/ unknown 
10/31/16,Oklahoma,Halloween,36.81356619,-98.19805329,Human/Other
10/31/16,Oklahoma,Saw,34.5058,-98.1914,Human/Equipment /Other/ known 
10/31/16,Oklahoma,Mary,35.0144,-96.4967,Human/Incendiary /Other/ unknown 
10/31/16,New Mexico,Ojo #2,36.6683,-108.3598,Human/Incendiary /Other/ unknown 
10/31/16,New Mexico,Ojo #3,36.71666,-108.39238,Human/Incendiary /Other/ unknown 
11/01/16,South Dakota,Fridges,43.32039,-101.02903,Human/Incendiary /Other/ unknown 
11/01/16,Puerto Rico,Puerto Diablo #9,18.142778,-65.326111,Human/Accidental/Military
11/01/16,New Mexico,Dillahunty,32.08792,-104.438081,Human/Miscellaneous /Other/ unknown 
11/01/16,Oklahoma,Chuck 04,35.7069,-94.5142,Human/Incendiary /Other/ unknown 
11/01/16,Colorado,Longfellow Gulch,38.507313,-105.957732,Human/Miscellaneous /Other/ known 
11/01/16,Colorado,Summit Lake,37.41118,-108.38493,Human/Campfire /Other/ unknown 
11/01/16,Oklahoma,Simple Simmons,34.8986,-98.3769,Human/Equipment /Other/ known 
11/01/16,Mississippi,Cemetery,33.2645,-88.8138,Human/Arson/Unknown
11/01/16,Oklahoma,Chuck 05,35.7244,-94.5717,Human/Incendiary /Other/ unknown 
11/01/16,Arizona,Viper,33.366,-110.44519,Human/Miscellaneous /Other/ unknown 
11/02/16,South Dakota,ARM,44.98234,-100.49742,Human/Miscellaneous /Other/ unknown 
11/02/16,South Dakota,STRONG,44.98826,-100.49817,Human/Miscellaneous /Other/ unknown 
11/02/16,Georgia,Red Horse Trail,34.9314,-85.2781,Natural /Other/ unknown 
11/02/16,Colorado,Milk Creek 3,39.7439,-106.7061,Human/Miscellaneous /Other/ unknown 
11/02/16,New Mexico,Juniper Fire,35.191458,-106.496003,Human/Incendiary /Other/ unknown 
11/02/16,New Mexico,Cove,36.8111,-108.1897,Human/Fire Use /Other/ unknown 
11/02/16,North Carolina,Eastern Cherokee Complex,35.4808,-83.3211,Human/Incendiary /Other/ unknown 
11/02/16,Oklahoma,Oak Ridge Fire,35.7053,-94.5117,Human/Incendiary /Other/ unknown 
11/02/16,Kansas,Paul's Tree Fire,39.3333,-95.8633,Natural /Lightning 
11/02/16,Florida,Log,28.709722,-80.743056,Human/Accidental/Recreation
11/02/16,North Carolina,Plott Balsam Overlook,35.5064,-83.1758,Human/Incendiary /Other/ unknown 
11/02/16,New Mexico,Cudei #4,36.85669,-108.78116,Human/Incendiary /Trash Burning 
11/02/16,North Carolina,Plott Balsam Gap,35.5083,-83.1747,Human/Incendiary /Other/ unknown 
11/02/16,North Carolina,Jenkins Ridge,35.5183,-83.1944,Human/Miscellaneous /Other/ unknown 
11/02/16,North Carolina,Jenkins Ridge,35.5172,-83.1936,Human/Incendiary /Other/ unknown 
11/02/16,North Carolina,Mile Marker 465,35.5217,-83.2642,Human/Incendiary /Grudge Fire 
11/02/16,Tennessee,Highway 32,35.7858,-83.1558,Natural /Other/ unknown 
11/03/16,Arizona,kykotsmovi Lagoon,35.8522,-110.6194,Human/Incendiary /Trash Burning 
11/03/16,Arizona,Cub,33.36642,-110.44775,Natural /Lightning 
11/03/16,Mississippi,Dummy Line,33.25,-88.8292,Human/Arson/Unknown
11/03/16,Nevada,MM 98,36.7122,-114.4742,Human/Equipment /Vehicle 
11/03/16,Mississippi,Section Line,33.2335,-88.8477,Human/Arson/Unknown
11/03/16,Mississippi,Jourdan Creek,34.5275,-88.2836,Human/Incendiary /Other/ unknown 
11/03/16,Mississippi,Morgan Hill,33.2544,-88.7695,Human/Arson/Unknown
11/03/16,Texas,PALMVIEW,26.208056,-98.379722,Human/Other
11/04/16,Mississippi,Newport,32.3414,-90.3544,Human/Campfire /Cooking/warming 
11/04/16,Illinois,Haven West,37.744805,-89.134734,Human/Other
11/04/16,Arizona,Pan Tak,32.0314,-111.5581,Human/Equipment /Other/ unknown 
11/04/16,Mississippi,Craig Pond,33.358333,-88.878056,Human/Arson/Unknown
11/04/16,Arizona,MP 107 Fire,31.98128,-111.96978,Human/Equipment /Vehicle 
11/04/16,Minnesota,RL 427,47.8636,-94.9625,Human/Juveniles /Ignition Devices 
11/04/16,South Dakota,Correction Line Fire,43.6744,-100.9667,Human/Incendiary /Other/ unknown 
11/04/16,North Carolina,Bates,35.1233,-84.0461,Human/Incendiary /Other/ unknown 
11/04/16,South Dakota,NO DEAN,43.19911,-102.82511,Human/Fire Use /Trash Burning 
11/05/16,Alabama,Hippie Hole,34.3878,-85.6203,Human/Campfire /Cooking/warming 
11/05/16,South Dakota,KIDDO,43.18508,-102.73417,Human/Juveniles /Ignition Devices 
11/05/16,Montana,HIBBS,48.9608,-113.0164,Human/Equipment /Exhaust 
11/05/16,North Dakota,PIPE YARD,47.9731,-102.4428,Human/Incendiary /Trash Burning 
11/05/16,South Dakota,Potter,43.94667,-99.55003,Human/Equipment /Vehicle 
11/05/16,California,Yucca,36.60748,-118.8577,Natural /Lightning 
11/05/16,South Dakota,Culvert,44.0625,-99.4378,Human/Juveniles /Ignition Devices 
11/05/16,Utah,PCB,37.216222,-112.964322,Human/Campfire /Cooking/warming 
11/05/16,Minnesota,RL 428,47.8739,-94.8867,Human/Fire Use /Land Clearing 
11/06/16,Georgia,Show Yourself,34.931322,-85.264958,Natural /Lightning 
11/06/16,Minnesota,RL 430,47.9855,-95.5767,Human/Fire Use /Field Burning 
11/06/16,Mississippi,E.E. Fire,33.266389,-88.779167,Human/Arson/Unknown
11/06/16,North Carolina,Saunook,35.4331,-83.0394,Human/Incendiary /Other/ unknown 
11/06/16,Mississippi,Mile Marker 59,30.43278,-88.68083,Human/Accidental/Recreation
11/06/16,Minnesota,RL 431,47.8719,-94.9872,Human/Juveniles /Ignition Devices 
11/06/16,Indiana,Hughes Fire ,38.3504,-87.4226,Human/Arson/Unknown
11/06/16,Minnesota,RL 429,47.8703,-95.0172,Human/Juveniles /Ignition Devices 
11/06/16,Arizona,Cove #3,36.55194,-109.23246,Human/Incendiary /Trash Burning 
11/06/16,South Dakota,Arrow,45.7664,-101.0869,Human/Fire Use /Other/ unknown 
11/06/16,Oregon,McGowan Firewood STAT,44.15483,-122.964453,Human/Campfire /Cooking/warming 
11/07/16,Puerto Rico,Devil Port #10,18.136667,-65.334722,Human/Accidental/Military
11/07/16,Colorado,Hells Hole Canyon,39.5103,-108.8678,
11/07/16,Montana,Snake Butte RD Fire,48.4489,-108.7569,Human/Incendiary /Other/ unknown 
11/07/16,North Dakota,KOOTER,47.9603,-102.1239,Human/Incendiary /Slash Burning 
11/07/16,Arizona,Blue Corn,35.7325,-110.5214,Human/Incendiary /Field Burning 
11/07/16,Mississippi,Bevill Hill,33.2111,-88.9111,Human/Arson/Unknown
11/07/16,Minnesota,RL 432,47.8722,-95.0955,Human/Incendiary /Other/ unknown 
11/07/16,North Carolina,Campfire,35.5186,-83.2022,Human/Campfire /Other/ unknown 
11/07/16,South Dakota,Hunter,44.1664,-99.385,Human/Equipment /Vehicle 
11/07/16,California,Honeybunch 7,41.0264,-123.6506,Human/Incendiary /Recurrent 
11/07/16,Minnesota,RL 433,47.8725,-95.0125,Human/Juveniles /Ignition Devices 
11/07/16,North Carolina,Washington's Creek,35.4458,-83.2347,Human/Miscellaneous /Other/ unknown 
11/07/16,North Carolina,Dobson 1 & 2,35.4958,-83.2481,Human/Incendiary /Other/ unknown 
11/07/16,North Carolina,Dobson 3,35.4967,-83.2447,Human/Incendiary /Other/ unknown 
11/07/16,North Carolina,Dobson 4,35.5064,-83.2344,Human/Incendiary /Other/ unknown 
11/08/16,Virginia,McAfee Knob Fire,37.3983,-80.0383,Human/Campfire /Cooking/warming 
11/08/16,Arizona,Tumbleweed,33.3267,-110.4503,Human/Miscellaneous /Other/ unknown 
11/08/16,North Carolina,Tom Smith,35.4708,-83.3297,Human/Incendiary /Other/ unknown 
11/08/16,Wyoming,Boulder Lake Fire,42.820135,-109.67899,Human/Campfire /Cooking/warming 
11/08/16,New Mexico,Shiprock 10,36.78733,-108.66921,Human/Incendiary /Recurrent 
11/09/16,Nevada,MM 72,36.47322,-114.82208,Human/Equipment /Vehicle 
11/09/16,Mississippi,EE Center 2 Fire,33.2661,-88.7788,Human/Arson/Unknown
11/09/16,Oregon,JIM CREEK,43.2421,-123.0373,Human/Incendiary /Slash Burning 
11/09/16,Montana,HIGH SCHOOL,48.5556,-113.0339,Human/Juveniles /Fireworks/ Adult 
11/09/16,Minnesota,RL 434,47.8764,-94.9997,Human/Incendiary /Other/ unknown 
11/09/16,Minnesota,RL 435,47.8742,-94.9967,Human/Incendiary /Trash Burning 
11/09/16,South Dakota,2 YEAR,43.00114,-102.55508,Human/Juveniles /Ignition Devices 
11/09/16,Tennessee,MP 343,35.0294,-87.8217,Human/Equipment /Vehicle 
11/09/16,North Dakota,STARRY KNIGHT,47.6144,-101.9856,Natural /Other/ unknown 
11/09/16,North Dakota,RODEO,47.9967,-102.8253,Human/Equipment /Exhaust 
11/09/16,Minnesota,RL 436,47.8644,-95.14,Human/Juveniles /Ignition Devices 
11/10/16,Minnesota,RL 438,47.873,-94.9872,Human/Juveniles /Ignition Devices 
